,Unnamed: 0,month,averagePlayers,gain,gainInPercent,peakPlayers,id,name,playingTwelveHoursAgo,twentyFourHourPeek,allTimePeek
15127,39,July 2019,5.19,0.35,7.31,18,258180,Deus Ex: The Fall,2,4,407
15128,40,June 2019,4.84,1.09,29.19,19,258180,Deus Ex: The Fall,2,4,407
15129,41,May 2019,3.74,-0.24,-6.1,14,258180,Deus Ex: The Fall,2,4,407
15130,42,April 2019,3.99,-2.37,-37.24,15,258180,Deus Ex: The Fall,2,4,407
15131,43,March 2019,6.35,-0.14,-2.16,20,258180,Deus Ex: The Fall,2,4,407
15132,44,February 2019,6.49,0.99,17.97,28,258180,Deus Ex: The Fall,2,4,407
15133,45,January 2019,5.5,0.46,9.22,17,258180,Deus Ex: The Fall,2,4,407
15134,46,December 2018,5.04,0.35,7.56,20,258180,Deus Ex: The Fall,2,4,407
15135,47,November 2018,4.68,-0.31,-6.26,17,258180,Deus Ex: The Fall,2,4,407
15136,48,October 2018,5.0,1.18,31.03,20,258180,Deus Ex: The Fall,2,4,407
15137,49,September 2018,3.81,-0.32,-7.63,14,258180,Deus Ex: The Fall,2,4,407
15138,50,August 2018,4.13,-2.21,-34.82,14,258180,Deus Ex: The Fall,2,4,407
15139,51,July 2018,6.33,-2.06,-24.55,17,258180,Deus Ex: The Fall,2,4,407
15140,52,June 2018,8.4,2.98,55.12,26,258180,Deus Ex: The Fall,2,4,407
15141,53,May 2018,5.41,-1.0,-15.55,29,258180,Deus Ex: The Fall,2,4,407
15142,54,April 2018,6.41,-2.71,-29.71,26,258180,Deus Ex: The Fall,2,4,407
15143,55,March 2018,9.12,3.25,55.49,38,258180,Deus Ex: The Fall,2,4,407
15144,56,February 2018,5.86,-1.9,-24.47,18,258180,Deus Ex: The Fall,2,4,407
15145,57,January 2018,7.76,-0.69,-8.11,22,258180,Deus Ex: The Fall,2,4,407
15146,58,December 2017,8.45,0.89,11.8,30,258180,Deus Ex: The Fall,2,4,407
15147,59,November 2017,7.56,0.28,3.81,29,258180,Deus Ex: The Fall,2,4,407
15148,60,October 2017,7.28,2.23,44.1,26,258180,Deus Ex: The Fall,2,4,407
15149,61,September 2017,5.05,0.4,8.65,18,258180,Deus Ex: The Fall,2,4,407
15150,62,August 2017,4.65,-2.84,-37.9,15,258180,Deus Ex: The Fall,2,4,407
15151,63,July 2017,7.49,1.64,28.02,21,258180,Deus Ex: The Fall,2,4,407
15152,64,June 2017,5.85,1.41,31.73,22,258180,Deus Ex: The Fall,2,4,407
15153,65,May 2017,4.44,-0.8,-15.23,18,258180,Deus Ex: The Fall,2,4,407
15154,66,April 2017,5.24,-1.19,-18.54,18,258180,Deus Ex: The Fall,2,4,407
15155,67,March 2017,6.43,-7.38,-53.45,18,258180,Deus Ex: The Fall,2,4,407
15156,68,February 2017,13.82,6.18,81.0,50,258180,Deus Ex: The Fall,2,4,407
15157,69,January 2017,7.63,0.34,4.65,28,258180,Deus Ex: The Fall,2,4,407
15158,70,December 2016,7.29,-0.02,-0.22,24,258180,Deus Ex: The Fall,2,4,407
15159,71,November 2016,7.31,-0.61,-7.76,29,258180,Deus Ex: The Fall,2,4,407
15160,72,October 2016,7.92,-5.53,-41.12,28,258180,Deus Ex: The Fall,2,4,407
15161,73,September 2016,13.46,-0.39,-2.83,38,258180,Deus Ex: The Fall,2,4,407
15162,74,August 2016,13.85,2.73,24.55,40,258180,Deus Ex: The Fall,2,4,407
15163,75,July 2016,11.12,0.32,2.97,31,258180,Deus Ex: The Fall,2,4,407
15164,76,June 2016,10.8,2.99,38.25,32,258180,Deus Ex: The Fall,2,4,407
15165,77,May 2016,7.81,-0.79,-9.14,21,258180,Deus Ex: The Fall,2,4,407
15166,78,April 2016,8.6,-9.19,-51.65,23,258180,Deus Ex: The Fall,2,4,407
15167,79,March 2016,17.78,7.05,65.65,64,258180,Deus Ex: The Fall,2,4,407
15168,80,February 2016,10.74,-4.68,-30.36,27,258180,Deus Ex: The Fall,2,4,407
15169,81,January 2016,15.42,3.51,29.44,35,258180,Deus Ex: The Fall,2,4,407
15170,82,December 2015,11.91,0.37,3.18,33,258180,Deus Ex: The Fall,2,4,407
15171,83,November 2015,11.54,-1.78,-13.39,33,258180,Deus Ex: The Fall,2,4,407
15172,84,October 2015,13.33,-15.01,-52.97,36,258180,Deus Ex: The Fall,2,4,407
15173,85,September 2015,28.34,17.16,153.59,160,258180,Deus Ex: The Fall,2,4,407
15174,86,August 2015,11.17,-2.45,-17.98,34,258180,Deus Ex: The Fall,2,4,407
15175,87,July 2015,13.62,-6.59,-32.62,33,258180,Deus Ex: The Fall,2,4,407
15176,88,June 2015,20.22,6.85,51.19,69,258180,Deus Ex: The Fall,2,4,407
15177,89,May 2015,13.37,-9.76,-42.19,38,258180,Deus Ex: The Fall,2,4,407
15178,90,April 2015,23.13,-4.43,-16.06,80,258180,Deus Ex: The Fall,2,4,407
15179,91,March 2015,27.56,-1.31,-4.53,76,258180,Deus Ex: The Fall,2,4,407
15180,92,February 2015,28.87,13.7,90.39,133,258180,Deus Ex: The Fall,2,4,407
15181,93,January 2015,15.16,-6.07,-28.59,46,258180,Deus Ex: The Fall,2,4,407
15182,94,December 2014,21.23,8.61,68.26,76,258180,Deus Ex: The Fall,2,4,407
15183,95,November 2014,12.62,0.11,0.91,35,258180,Deus Ex: The Fall,2,4,407
15184,96,October 2014,12.5,-7.7,-38.1,40,258180,Deus Ex: The Fall,2,4,407
15185,97,September 2014,20.2,-9.39,-31.74,72,258180,Deus Ex: The Fall,2,4,407
15186,98,August 2014,29.59,1.2,4.23,90,258180,Deus Ex: The Fall,2,4,407
15187,99,July 2014,28.39,9.28,48.55,93,258180,Deus Ex: The Fall,2,4,407
15188,100,June 2014,19.11,7.63,66.51,99,258180,Deus Ex: The Fall,2,4,407
15189,101,May 2014,11.48,-12.78,-52.69,37,258180,Deus Ex: The Fall,2,4,407
15190,102,April 2014,24.26,-41.8,-63.27,76,258180,Deus Ex: The Fall,2,4,407
15191,103,March 2014,66.06,,,407,258180,Deus Ex: The Fall,2,4,407
15192,0,October 2022,14105.93,-1812.8,-11.39,24733,255710,Cities: Skylines,12043,20441,57421
15193,1,September 2022,15918.74,1353.9,9.3,31272,255710,Cities: Skylines,12043,20441,57421
15194,2,August 2022,14564.84,-1437.72,-8.98,22394,255710,Cities: Skylines,12043,20441,57421
15195,3,July 2022,16002.56,1186.63,8.01,23984,255710,Cities: Skylines,12043,20441,57421
15196,4,June 2022,14815.93,-1287.02,-7.99,23824,255710,Cities: Skylines,12043,20441,57421
15197,5,May 2022,16102.95,-1181.07,-6.83,27131,255710,Cities: Skylines,12043,20441,57421
15198,6,April 2022,17284.02,-1152.87,-6.25,32331,255710,Cities: Skylines,12043,20441,57421
15199,7,March 2022,18436.89,-1062.42,-5.45,34376,255710,Cities: Skylines,12043,20441,57421
15200,8,February 2022,19499.31,878.54,4.72,31829,255710,Cities: Skylines,12043,20441,57421
15201,9,January 2022,18620.77,3515.67,23.27,34443,255710,Cities: Skylines,12043,20441,57421
15202,10,December 2021,15105.1,1257.98,9.08,22920,255710,Cities: Skylines,12043,20441,57421
15203,11,November 2021,13847.12,1086.54,8.51,24226,255710,Cities: Skylines,12043,20441,57421
15204,12,October 2021,12760.58,-721.93,-5.35,23442,255710,Cities: Skylines,12043,20441,57421
15205,13,September 2021,13482.51,-280.9,-2.04,22914,255710,Cities: Skylines,12043,20441,57421
15206,14,August 2021,13763.41,-795.96,-5.47,21520,255710,Cities: Skylines,12043,20441,57421
15207,15,July 2021,14559.37,-645.65,-4.25,24920,255710,Cities: Skylines,12043,20441,57421
15208,16,June 2021,15205.02,-2557.88,-14.4,25552,255710,Cities: Skylines,12043,20441,57421
15209,17,May 2021,17762.9,2549.5,16.76,39610,255710,Cities: Skylines,12043,20441,57421
15210,18,April 2021,15213.4,-881.75,-5.48,25993,255710,Cities: Skylines,12043,20441,57421
15211,19,March 2021,16095.14,-1638.08,-9.24,28678,255710,Cities: Skylines,12043,20441,57421
15212,20,February 2021,17733.22,-600.33,-3.27,30126,255710,Cities: Skylines,12043,20441,57421
15213,21,January 2021,18333.54,3460.74,23.27,33199,255710,Cities: Skylines,12043,20441,57421
15214,22,December 2020,14872.81,229.69,1.57,29751,255710,Cities: Skylines,12043,20441,57421
15215,23,November 2020,14643.12,2204.01,17.72,30189,255710,Cities: Skylines,12043,20441,57421
15216,24,October 2020,12439.11,-1625.83,-11.56,20924,255710,Cities: Skylines,12043,20441,57421
15217,25,September 2020,14064.93,-373.34,-2.59,26363,255710,Cities: Skylines,12043,20441,57421
15218,26,August 2020,14438.28,2304.33,18.99,25951,255710,Cities: Skylines,12043,20441,57421
15219,27,July 2020,12133.95,-4.94,-0.04,19020,255710,Cities: Skylines,12043,20441,57421
15220,28,June 2020,12138.89,-2929.9,-19.44,21358,255710,Cities: Skylines,12043,20441,57421
15221,29,May 2020,15068.79,-4997.7,-24.91,25925,255710,Cities: Skylines,12043,20441,57421
15222,30,April 2020,20066.5,3057.55,17.98,41674,255710,Cities: Skylines,12043,20441,57421
15223,31,March 2020,17008.95,4781.64,39.11,56061,255710,Cities: Skylines,12043,20441,57421
15224,32,February 2020,12227.31,-53.45,-0.44,20535,255710,Cities: Skylines,12043,20441,57421
15225,33,January 2020,12280.77,544.34,4.64,21581,255710,Cities: Skylines,12043,20441,57421
15226,34,December 2019,11736.43,589.55,5.29,20120,255710,Cities: Skylines,12043,20441,57421
15227,35,November 2019,11146.88,932.89,9.13,23927,255710,Cities: Skylines,12043,20441,57421
15228,36,October 2019,10213.99,849.8,9.07,22798,255710,Cities: Skylines,12043,20441,57421
15229,37,September 2019,9364.19,-291.38,-3.02,16389,255710,Cities: Skylines,12043,20441,57421
15230,38,August 2019,9655.57,-1897.28,-16.42,15710,255710,Cities: Skylines,12043,20441,57421
15231,39,July 2019,11552.85,442.92,3.99,21024,255710,Cities: Skylines,12043,20441,57421
15232,40,June 2019,11109.93,-944.7,-7.84,18494,255710,Cities: Skylines,12043,20441,57421
15233,41,May 2019,12054.63,861.93,7.7,23758,255710,Cities: Skylines,12043,20441,57421
15234,42,April 2019,11192.7,677.56,6.44,20503,255710,Cities: Skylines,12043,20441,57421
15235,43,March 2019,10515.14,433.61,4.3,24892,255710,Cities: Skylines,12043,20441,57421
15236,44,February 2019,10081.53,-267.09,-2.58,19479,255710,Cities: Skylines,12043,20441,57421
15237,45,January 2019,10348.62,-469.79,-4.34,18384,255710,Cities: Skylines,12043,20441,57421
15238,46,December 2018,10818.41,-1066.82,-8.98,19160,255710,Cities: Skylines,12043,20441,57421
15239,47,November 2018,11885.23,1134.61,10.55,23049,255710,Cities: Skylines,12043,20441,57421
15240,48,October 2018,10750.62,420.02,4.07,29398,255710,Cities: Skylines,12043,20441,57421
15241,49,September 2018,10330.6,1276.7,14.1,22645,255710,Cities: Skylines,12043,20441,57421
15242,50,August 2018,9053.9,377.51,4.35,16715,255710,Cities: Skylines,12043,20441,57421
15243,51,July 2018,8676.39,-396.57,-4.37,14223,255710,Cities: Skylines,12043,20441,57421
15244,52,June 2018,9072.96,5.75,0.06,17022,255710,Cities: Skylines,12043,20441,57421
15245,53,May 2018,9067.22,1594.95,21.34,23933,255710,Cities: Skylines,12043,20441,57421
15246,54,April 2018,7472.26,-414.41,-5.25,13622,255710,Cities: Skylines,12043,20441,57421
15247,55,March 2018,7886.68,-1766.75,-18.3,14708,255710,Cities: Skylines,12043,20441,57421
15248,56,February 2018,9653.42,1344.89,16.19,22256,255710,Cities: Skylines,12043,20441,57421
15249,57,January 2018,8308.53,-110.8,-1.32,14847,255710,Cities: Skylines,12043,20441,57421
15250,58,December 2017,8419.33,279.54,3.43,14794,255710,Cities: Skylines,12043,20441,57421
15251,59,November 2017,8139.8,-285.35,-3.39,15516,255710,Cities: Skylines,12043,20441,57421
15252,60,October 2017,8425.15,1376.32,19.53,22277,255710,Cities: Skylines,12043,20441,57421
15253,61,September 2017,7048.83,-1353.84,-16.11,14069,255710,Cities: Skylines,12043,20441,57421
15254,62,August 2017,8402.67,258.39,3.17,20958,255710,Cities: Skylines,12043,20441,57421
15255,63,July 2017,8144.29,-230.09,-2.75,15135,255710,Cities: Skylines,12043,20441,57421
15256,64,June 2017,8374.38,-220.37,-2.56,16585,255710,Cities: Skylines,12043,20441,57421
15257,65,May 2017,8594.75,1873.01,27.86,24153,255710,Cities: Skylines,12043,20441,57421
15258,66,April 2017,6721.74,859.24,14.66,12655,255710,Cities: Skylines,12043,20441,57421
15259,67,March 2017,5862.5,-754.52,-11.4,11277,255710,Cities: Skylines,12043,20441,57421
15260,68,February 2017,6617.02,-186.89,-2.75,13601,255710,Cities: Skylines,12043,20441,57421
15261,69,January 2017,6803.91,-1413.54,-17.2,14153,255710,Cities: Skylines,12043,20441,57421
15262,70,December 2016,8217.45,2412.06,41.55,16837,255710,Cities: Skylines,12043,20441,57421
15263,71,November 2016,5805.38,-149.02,-2.5,13484,255710,Cities: Skylines,12043,20441,57421
15264,72,October 2016,5954.41,-420.0,-6.59,13438,255710,Cities: Skylines,12043,20441,57421
15265,73,September 2016,6374.41,1569.12,32.65,15810,255710,Cities: Skylines,12043,20441,57421
15266,74,August 2016,4805.29,-408.2,-7.83,8797,255710,Cities: Skylines,12043,20441,57421
15267,75,July 2016,5213.49,-1024.41,-16.42,10020,255710,Cities: Skylines,12043,20441,57421
15268,76,June 2016,6237.9,1386.43,28.58,15212,255710,Cities: Skylines,12043,20441,57421
15269,77,May 2016,4851.47,-586.42,-10.78,9851,255710,Cities: Skylines,12043,20441,57421
15270,78,April 2016,5437.89,-1194.26,-18.01,10582,255710,Cities: Skylines,12043,20441,57421
15271,79,March 2016,6632.16,-1881.28,-22.1,13360,255710,Cities: Skylines,12043,20441,57421
15272,80,February 2016,8513.44,1940.14,29.52,27598,255710,Cities: Skylines,12043,20441,57421
15273,81,January 2016,6573.3,1348.72,25.81,13946,255710,Cities: Skylines,12043,20441,57421
15274,82,December 2015,5224.57,236.96,4.75,12177,255710,Cities: Skylines,12043,20441,57421
15275,83,November 2015,4987.61,-1552.66,-23.74,11287,255710,Cities: Skylines,12043,20441,57421
15276,84,October 2015,6540.27,1330.52,25.54,18437,255710,Cities: Skylines,12043,20441,57421
15277,85,September 2015,5209.75,269.1,5.45,16148,255710,Cities: Skylines,12043,20441,57421
15278,86,August 2015,4940.65,26.89,0.55,9809,255710,Cities: Skylines,12043,20441,57421
15279,87,July 2015,4913.76,-1380.37,-21.93,8754,255710,Cities: Skylines,12043,20441,57421
15280,88,June 2015,6294.13,-1107.68,-14.97,14130,255710,Cities: Skylines,12043,20441,57421
15281,89,May 2015,7401.81,-4310.26,-36.8,14791,255710,Cities: Skylines,12043,20441,57421
15282,90,April 2015,11712.07,-14472.5,-55.27,26873,255710,Cities: Skylines,12043,20441,57421
15283,91,March 2015,26184.57,26184.03,4803184.49,57421,255710,Cities: Skylines,12043,20441,57421
15284,92,August 2014,0.55,,,5,255710,Cities: Skylines,12043,20441,57421
15285,0,October 2022,145.9,6.3,4.54,337,253230,A Hat in Time,241,249,7272
15286,1,September 2022,139.56,-25.57,-15.48,285,253230,A Hat in Time,241,249,7272
15287,2,August 2022,165.12,-80.61,-32.8,312,253230,A Hat in Time,241,249,7272
15288,3,July 2022,245.74,46.56,23.37,481,253230,A Hat in Time,241,249,7272
15289,4,June 2022,199.18,1.79,0.91,447,253230,A Hat in Time,241,249,7272
15290,5,May 2022,197.39,21.68,12.34,487,253230,A Hat in Time,241,249,7272
15291,6,April 2022,175.7,-56.58,-24.36,334,253230,A Hat in Time,241,249,7272
15292,7,March 2022,232.29,-0.71,-0.31,519,253230,A Hat in Time,241,249,7272
15293,8,February 2022,233.0,-142.52,-37.95,469,253230,A Hat in Time,241,249,7272
15294,9,January 2022,375.52,-36.03,-8.75,964,253230,A Hat in Time,241,249,7272
15295,10,December 2021,411.55,108.68,35.88,1043,253230,A Hat in Time,241,249,7272
15296,11,November 2021,302.87,142.79,89.2,1820,253230,A Hat in Time,241,249,7272
15297,12,October 2021,160.08,-10.7,-6.26,516,253230,A Hat in Time,241,249,7272
15298,13,September 2021,170.78,-37.93,-18.17,333,253230,A Hat in Time,241,249,7272
15299,14,August 2021,208.71,-84.55,-28.83,388,253230,A Hat in Time,241,249,7272
15300,15,July 2021,293.26,56.09,23.65,545,253230,A Hat in Time,241,249,7272
15301,16,June 2021,237.16,-36.31,-13.28,578,253230,A Hat in Time,241,249,7272
15302,17,May 2021,273.47,48.86,21.75,793,253230,A Hat in Time,241,249,7272
15303,18,April 2021,224.61,-23.87,-9.61,444,253230,A Hat in Time,241,249,7272
15304,19,March 2021,248.48,-37.81,-13.21,530,253230,A Hat in Time,241,249,7272
15305,20,February 2021,286.29,-88.37,-23.59,540,253230,A Hat in Time,241,249,7272
15306,21,January 2021,374.66,19.44,5.47,854,253230,A Hat in Time,241,249,7272
15307,22,December 2020,355.22,107.6,43.46,885,253230,A Hat in Time,241,249,7272
15308,23,November 2020,247.61,41.69,20.24,684,253230,A Hat in Time,241,249,7272
15309,24,October 2020,205.92,-81.16,-28.27,378,253230,A Hat in Time,241,249,7272
15310,25,September 2020,287.08,-56.19,-16.37,564,253230,A Hat in Time,241,249,7272
15311,26,August 2020,343.27,-140.3,-29.01,811,253230,A Hat in Time,241,249,7272
15312,27,July 2020,483.58,151.17,45.48,913,253230,A Hat in Time,241,249,7272
15313,28,June 2020,332.41,43.22,14.94,967,253230,A Hat in Time,241,249,7272
15314,29,May 2020,289.19,-21.96,-7.06,460,253230,A Hat in Time,241,249,7272
15315,30,April 2020,311.15,-7.95,-2.49,497,253230,A Hat in Time,241,249,7272
15316,31,March 2020,319.1,-58.01,-15.38,592,253230,A Hat in Time,241,249,7272
15317,32,February 2020,377.1,-187.32,-33.19,770,253230,A Hat in Time,241,249,7272
15318,33,January 2020,564.42,61.0,12.12,1256,253230,A Hat in Time,241,249,7272
15319,34,December 2019,503.42,68.23,15.68,1123,253230,A Hat in Time,241,249,7272
15320,35,November 2019,435.19,157.0,56.44,981,253230,A Hat in Time,241,249,7272
15321,36,October 2019,278.19,-0.46,-0.16,678,253230,A Hat in Time,241,249,7272
15322,37,September 2019,278.65,-116.24,-29.44,577,253230,A Hat in Time,241,249,7272
15323,38,August 2019,394.89,-298.21,-43.03,711,253230,A Hat in Time,241,249,7272
15324,39,July 2019,693.09,-8.35,-1.19,1389,253230,A Hat in Time,241,249,7272
15325,40,June 2019,701.44,-777.48,-52.57,1580,253230,A Hat in Time,241,249,7272
15326,41,May 2019,1478.92,1157.34,359.89,7272,253230,A Hat in Time,241,249,7272
15327,42,April 2019,321.58,116.4,56.73,1723,253230,A Hat in Time,241,249,7272
15328,43,March 2019,205.18,-140.65,-40.67,421,253230,A Hat in Time,241,249,7272
15329,44,February 2019,345.84,-64.67,-15.75,799,253230,A Hat in Time,241,249,7272
15330,45,January 2019,410.5,38.83,10.45,1081,253230,A Hat in Time,241,249,7272
15331,46,December 2018,371.67,61.05,19.65,1103,253230,A Hat in Time,241,249,7272
15332,47,November 2018,310.62,-73.17,-19.07,715,253230,A Hat in Time,241,249,7272
15333,48,October 2018,383.79,-522.86,-57.67,960,253230,A Hat in Time,241,249,7272
15334,49,September 2018,906.66,517.51,132.98,5560,253230,A Hat in Time,241,249,7272
15335,50,August 2018,389.15,-119.26,-23.46,839,253230,A Hat in Time,241,249,7272
15336,51,July 2018,508.41,303.49,148.09,1187,253230,A Hat in Time,241,249,7272
15337,52,June 2018,204.93,67.04,48.62,797,253230,A Hat in Time,241,249,7272
15338,53,May 2018,137.89,-51.84,-27.32,308,253230,A Hat in Time,241,249,7272
15339,54,April 2018,189.73,-101.2,-34.78,460,253230,A Hat in Time,241,249,7272
15340,55,March 2018,290.93,81.17,38.7,957,253230,A Hat in Time,241,249,7272
15341,56,February 2018,209.76,-151.02,-41.86,554,253230,A Hat in Time,241,249,7272
15342,57,January 2018,360.77,43.3,13.64,1097,253230,A Hat in Time,241,249,7272
15343,58,December 2017,317.48,123.07,63.3,1195,253230,A Hat in Time,241,249,7272
15344,59,November 2017,194.41,-568.68,-74.52,504,253230,A Hat in Time,241,249,7272
15345,60,October 2017,763.09,755.19,9559.35,3059,253230,A Hat in Time,241,249,7272
15346,61,September 2017,7.9,6.37,417.85,93,253230,A Hat in Time,241,249,7272
15347,62,August 2017,1.53,0.31,25.97,7,253230,A Hat in Time,241,249,7272
15348,63,July 2017,1.21,0.02,1.62,8,253230,A Hat in Time,241,249,7272
15349,64,June 2017,1.19,0.37,44.63,8,253230,A Hat in Time,241,249,7272
15350,65,May 2017,0.82,-0.46,-36.07,5,253230,A Hat in Time,241,249,7272
15351,66,April 2017,1.29,0.15,13.22,7,253230,A Hat in Time,241,249,7272
15352,67,March 2017,1.14,-0.08,-6.25,6,253230,A Hat in Time,241,249,7272
15353,68,February 2017,1.21,-0.09,-6.86,8,253230,A Hat in Time,241,249,7272
15354,69,January 2017,1.3,0.36,38.42,7,253230,A Hat in Time,241,249,7272
15355,70,December 2016,0.94,0.04,4.5,6,253230,A Hat in Time,241,249,7272
15356,71,November 2016,0.9,0.0,0.26,6,253230,A Hat in Time,241,249,7272
15357,72,October 2016,0.9,-0.14,-13.58,5,253230,A Hat in Time,241,249,7272
15358,73,September 2016,1.04,-0.57,-35.45,6,253230,A Hat in Time,241,249,7272
15359,74,August 2016,1.61,0.34,27.15,8,253230,A Hat in Time,241,249,7272
15360,75,July 2016,1.27,-0.42,-25.01,7,253230,A Hat in Time,241,249,7272
15361,76,June 2016,1.69,0.3,21.27,8,253230,A Hat in Time,241,249,7272
15362,77,May 2016,1.39,0.08,6.3,9,253230,A Hat in Time,241,249,7272
15363,78,April 2016,1.31,-0.54,-29.26,7,253230,A Hat in Time,241,249,7272
15364,79,March 2016,1.85,,,8,253230,A Hat in Time,241,249,7272
15365,0,October 2022,23131.66,-1935.7,-7.72,42316,252950,Rocket League,26387,35436,146902
15366,1,September 2022,25067.35,1779.69,7.64,47310,252950,Rocket League,26387,35436,146902
15367,2,August 2022,23287.66,-1061.96,-4.36,40607,252950,Rocket League,26387,35436,146902
15368,3,July 2022,24349.62,-641.38,-2.57,43731,252950,Rocket League,26387,35436,146902
15369,4,June 2022,24991.0,288.99,1.17,49013,252950,Rocket League,26387,35436,146902
15370,5,May 2022,24702.0,-1388.22,-5.32,44867,252950,Rocket League,26387,35436,146902
15371,6,April 2022,26090.22,151.27,0.58,47694,252950,Rocket League,26387,35436,146902
15372,7,March 2022,25938.95,-1621.44,-5.88,48427,252950,Rocket League,26387,35436,146902
15373,8,February 2022,27560.39,-3098.78,-10.11,51103,252950,Rocket League,26387,35436,146902
